diseaseFromSourceMappedId	diseaseId	targetId	targetFromSourceId	clinicalPhase	clinicalStatus	drugId	targetId_genename
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL1201081	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	2	Completed	DB12198	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL1364144	NR3C1
EFO_0003778	EFO_0003778	ENSG00000113580	P04150	4		DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL1364144	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL1201081	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB14644	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB14644	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0003778	EFO_0003778	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	3	Completed	DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL1201081	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	2	Completed	DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL1201081	NR3C1
EFO_0003898	EFO_0003898	ENSG00000113580	P04150	4		CHEMBL2021430	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL1201081	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4	Completed	DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4	Completed	CHEMBL1201081	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB01234	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0003778	EFO_0003778	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	3	Completed	DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4	Completed	DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	2	Completed	DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	3	Active, not recruiting	CHEMBL1364144	NR3C1
EFO_0003778	EFO_0003778	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL2021430	NR3C1
EFO_0003898	EFO_0003898	ENSG00000113580	P04150	4		DB01234	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	2	Completed	DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL1201081	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB14644	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		CHEMBL2021430	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0003778	EFO_0003778	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0003778	EFO_0003778	ENSG00000113580	P04150	4		CHEMBL1201081	NR3C1
EFO_0003778	EFO_0003778	ENSG00000113580	P04150	4		CHEMBL2021430	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4	Completed	DB00635	NR3C1
EFO_0003778	EFO_0003778	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4	Active, not recruiting	DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB14644	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4	Completed	CHEMBL1364144	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	2	Completed	DB12198	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	2	Completed	DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4	Completed	DB00860	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	2	Completed	DB00860	NR3C1
EFO_0003778	EFO_0003778	ENSG00000113580	P04150	4		CHEMBL1201302	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113580	P04150	4		DB00959	NR3C1
EFO_0003898	EFO_0003898	ENSG00000113580	P04150	4	Completed	DB00620	NR3C1
EFO_0003898	EFO_0003898	ENSG00000113580	P04150	4		DB00635	NR3C1
EFO_0000685	EFO_0000685	ENSG00000113721	P09619	2	Completed	DB11526	PDGFRB
EFO_0000685	EFO_0000685	ENSG00000113721	P09619	2	Completed	DB00619	PDGFRB
EFO_0000685	EFO_0000685	ENSG00000113721	P09619	2	Completed	DB11526	PDGFRB
EFO_0000685	EFO_0000685	ENSG00000113749	P25021	4		DB00927	HRH2
EFO_0003898	EFO_0003898	ENSG00000113851	Q96SW2	2	Completed	DB01041	CRBN
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0003778	EFO_0003778	ENSG00000114013	P42081	4	Not yet recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0003778	EFO_0003778	ENSG00000114013	P42081	3	Recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	2	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Enrolling by invitation	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	2	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4		CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	2	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Active, not recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	2	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Unknown status	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Active, not recruiting	CHEMBL1201823	CD86
EFO_0003778	EFO_0003778	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Active, not recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Terminated	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Unknown status	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	2	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Withdrawn	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Active, not recruiting	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	2	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0003778	EFO_0003778	ENSG00000114013	P42081	4		CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	3	Completed	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114013	P42081	4	Terminated	CHEMBL1201823	CD86
EFO_0000685	EFO_0000685	ENSG00000114503	P52298	2	Completed	DB14828	NCBP2
EFO_0000685	EFO_0000685	ENSG00000115020	Q9Y2I7	2	Completed	CHEMBL4298111	PIKFYVE
EFO_0000685	EFO_0000685	ENSG00000115252	P54750	2	Completed	DB00975	PDE1A
EFO_0000685	EFO_0000685	ENSG00000115252	P54750	2	Completed	DB00975	PDE1A
EFO_0000685	EFO_0000685	ENSG00000115594	P14778	4		CHEMBL1201570	IL1R1
EFO_0000685	EFO_0000685	ENSG00000115594	P14778	4	Completed	CHEMBL1201570	IL1R1
EFO_0000685	EFO_0000685	ENSG00000115594	P14778	2	Completed	CHEMBL1201570	IL1R1
EFO_0000685	EFO_0000685	ENSG00000115594	P14778	4	Completed	CHEMBL1201570	IL1R1
EFO_0000685	EFO_0000685	ENSG00000115594	P14778	2	Completed	CHEMBL2109458	IL1R1
EFO_0000685	EFO_0000685	ENSG00000115594	P14778	3	Completed	CHEMBL1201570	IL1R1
EFO_0000685	EFO_0000685	ENSG00000115594	P14778	2	Completed	CHEMBL2109458	IL1R1
EFO_0000685	EFO_0000685	ENSG00000116329	P41143	4	Unknown status	DB00704	OPRD1
EFO_0003778	EFO_0003778	ENSG00000116824	P06729	2	Completed	CHEMBL1201571	CD2
EFO_0000685	EFO_0000685	ENSG00000117480	O00519	4	Completed	DB00316	FAAH
EFO_0000685	EFO_0000685	ENSG00000117480	O00519	4	Completed	DB00316	FAAH
EFO_0000685	EFO_0000685	ENSG00000117480	O00519	2	Completed	DB00316	FAAH
EFO_0000685	EFO_0000685	ENSG00000120659	O14788	2	Completed	CHEMBL1237023	TNFSF11
EFO_0000685	EFO_0000685	ENSG00000120659	O14788	3	Active, not recruiting	CHEMBL1237023	TNFSF11
EFO_0000685	EFO_0000685	ENSG00000120659	O14788	2	Completed	CHEMBL1237023	TNFSF11
EFO_0000685	EFO_0000685	ENSG00000120659	O14788	4	Completed	CHEMBL1237023	TNFSF11
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0003778	EFO_0003778	ENSG00000121594	P33681	3	Recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	2	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0003778	EFO_0003778	ENSG00000121594	P33681	4	Not yet recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Active, not recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Terminated	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Unknown status	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	2	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	2	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Active, not recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Terminated	CHEMBL1201823	CD80
EFO_0003778	EFO_0003778	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	2	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	2	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Active, not recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Active, not recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Completed	CHEMBL1201823	CD80
EFO_0003778	EFO_0003778	ENSG00000121594	P33681	4		CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Enrolling by invitation	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Withdrawn	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Unknown status	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4	Recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Recruiting	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	3	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	4		CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121594	P33681	2	Completed	CHEMBL1201823	CD80
EFO_0000685	EFO_0000685	ENSG00000121807	P41597	2	Completed	DB11990	CCR2
EFO_0000685	EFO_0000685	ENSG00000123201	O75343	3	Completed	DB00727	GUCY1B2
EFO_0000685	EFO_0000685	ENSG00000123360	Q01064	2	Completed	DB00975	PDE1B
EFO_0000685	EFO_0000685	ENSG00000123360	Q01064	2	Completed	DB00975	PDE1B
EFO_0000685	EFO_0000685	ENSG00000125538	P01584	2	Completed	CHEMBL1201834	IL1B
EFO_0000685	EFO_0000685	ENSG00000125538	P01584	2	Completed	CHEMBL1201834	IL1B
EFO_0003778	EFO_0003778	ENSG00000125538	P01584	4	Not yet recruiting	CHEMBL1201834	IL1B
EFO_0000685	EFO_0000685	ENSG00000125538	P01584	2	Completed	CHEMBL1201834	IL1B
EFO_0000685	EFO_0000685	ENSG00000125538	P01584	2	Completed	CHEMBL1201834	IL1B
EFO_0000685	EFO_0000685	ENSG00000125735	O43557	2	Completed	CHEMBL1742988	TNFSF14
EFO_0000685	EFO_0000685	ENSG00000125735	O43557	2	Completed	CHEMBL1742988	TNFSF14
EFO_0000685	EFO_0000685	ENSG00000126934	P36507	2	Completed	DB11967	MAP2K2
EFO_0000685	EFO_0000685	ENSG00000127318	Q9GZX6	2	Completed	CHEMBL1743017	IL22
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	3	Completed	DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4	Completed	DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	3	Recruiting	DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0000685	EFO_0000685	ENSG00000128059	Q06203	4		DB00993	PPAT
EFO_0003898	EFO_0003898	ENSG00000132170	P37231	2	Completed	DB01250	PPARG
EFO_0000685	EFO_0000685	ENSG00000132170	P37231	2	Completed	DB00412	PPARG
EFO_0000685	EFO_0000685	ENSG00000132170	P37231	3	Completed	DB01132	PPARG
EFO_0000685	EFO_0000685	ENSG00000132915	P16499	2	Completed	DB00975	PDE6A
EFO_0000685	EFO_0000685	ENSG00000132915	P16499	2	Completed	DB00975	PDE6A
EFO_0000685	EFO_0000685	ENSG00000133256	P35913	2	Completed	DB00975	PDE6B
EFO_0000685	EFO_0000685	ENSG00000133256	P35913	2	Completed	DB00975	PDE6B
EFO_0000685	EFO_0000685	ENSG00000134853	P16234	2	Completed	DB11526	PDGFRA
EFO_0000685	EFO_0000685	ENSG00000134853	P16234	2	Completed	DB11526	PDGFRA
EFO_0000685	EFO_0000685	ENSG00000135605	P42680	2	Completed	DB14924	TEC
EFO_0000685	EFO_0000685	ENSG00000135605	P42680	2	Completed	DB14924	TEC
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	3	Completed	CHEMBL1743071	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	3	Completed	CHEMBL1743071	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	2	Completed	CHEMBL2108589	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	3	Completed	CHEMBL1743071	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	2	Completed	CHEMBL2108589	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	2	Completed	CHEMBL1743071	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	3	Completed	CHEMBL1743050	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	2	Completed	CHEMBL1743050	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	3	Completed	CHEMBL1743050	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	3	Completed	CHEMBL1743050	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	2	Completed	CHEMBL1743050	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	3	Completed	CHEMBL1743071	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	3	Completed	CHEMBL1743071	IL6
EFO_0003778	EFO_0003778	ENSG00000136244	P05231	2	Completed	CHEMBL2108589	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	3	Completed	CHEMBL1743050	IL6
EFO_0000685	EFO_0000685	ENSG00000136244	P05231	2	Completed	CHEMBL2108589	IL6
EFO_0003898	EFO_0003898	ENSG00000136531	Q99250	4	Completed	DB00281	SCN2A
EFO_0003898	EFO_0003898	ENSG00000136546	Q01118	4	Completed	DB00281	SCN7A
EFO_0000685	EFO_0000685	ENSG00000136937	Q09161	2	Completed	DB14828	NCBP1
EFO_0000685	EFO_0000685	ENSG00000137267	Q13885	2	Completed	DB01229	TUBB2A
EFO_0000685	EFO_0000685	ENSG00000137285	Q9BVA1	2	Completed	DB01229	TUBB2B
EFO_0000685	EFO_0000685	ENSG00000138448	P06756	2	Completed	CHEMBL1743014	ITGAV
EFO_0000685	EFO_0000685	ENSG00000138735	O76074	2	Completed	DB00975	PDE5A
EFO_0000685	EFO_0000685	ENSG00000138735	O76074	2	Completed	DB00975	PDE5A
EFO_0000685	EFO_0000685	ENSG00000139053	Q13956	2	Completed	DB00975	PDE6H
EFO_0000685	EFO_0000685	ENSG00000139053	Q13956	2	Completed	DB00975	PDE6H
EFO_0003898	EFO_0003898	ENSG00000139842	Q13619	2	Completed	DB01041	CUL4A
EFO_0000685	EFO_0000685	ENSG00000140009	Q92731	4	Completed	DB06401	ESR2
EFO_0003898	EFO_0003898	ENSG00000144285	P35498	4	Completed	DB00281	SCN1A
EFO_0003778	EFO_0003778	ENSG00000146143	P49643	2	Completed	CHEMBL1096882	PRIM2
EFO_0003778	EFO_0003778	ENSG00000148229	Q9NRF9	2	Completed	CHEMBL1096882	POLE3
EFO_0000685	EFO_0000685	ENSG00000151623	P08235	3	Not yet recruiting	DB00421	NR3C2
EFO_0000685	EFO_0000685	ENSG00000152270	Q13370	2	Completed	DB00975	PDE3B
EFO_0000685	EFO_0000685	ENSG00000152270	Q13370	2	Completed	DB00975	PDE3B
